seed,method,error_m
23,fl_static_no_densification,0.05685999616980553
23,fl_static_no_densification,0.01879170350730419
23,fl_static_no_densification,0.1281220018863678
23,fl_static_no_densification,0.02180682308971882
23,fl_static_no_densification,0.07333201169967651
23,fl_static_no_densification,0.04484443739056587
23,fl_static_no_densification,0.042578887194395065
23,fl_static_no_densification,0.06591279059648514
23,fl_static_no_densification,0.09574670344591141
23,fl_static_no_densification,0.017987363040447235
23,fl_static_no_densification,0.021288515999913216
23,fl_static_no_densification,0.052263908088207245
23,fl_static_no_densification,0.015685079619288445
23,fl_static_no_densification,0.15278223156929016
23,fl_static_no_densification,0.22963465750217438
23,fl_static_no_densification,0.09504064172506332
23,fl_static_no_densification,0.10987871140241623
23,fl_static_no_densification,0.06191783398389816
23,fl_static_no_densification,0.03439520671963692
23,fl_static_no_densification,0.12379280477762222
23,fl_static_no_densification,0.09423742443323135
23,fl_static_no_densification,0.022389285266399384
23,fl_static_no_densification,0.07478474825620651
23,fl_static_no_densification,0.013457189314067364
23,fl_static_no_densification,0.056809164583683014
23,fl_static_no_densification,0.01721167378127575
23,fl_static_no_densification,0.026737939566373825
23,fl_static_no_densification,0.11379037797451019
23,fl_static_no_densification,0.06868208944797516
23,fl_static_no_densification,0.04086090624332428
23,fl_static_no_densification,0.10354720801115036
23,fl_static_no_densification,0.03725123405456543
23,fl_static_no_densification,0.05530662089586258
23,fl_static_no_densification,0.08822430670261383
23,fl_static_no_densification,0.0874844491481781
23,fl_static_no_densification,0.13476991653442383
23,fl_static_no_densification,0.13163869082927704
23,fl_static_no_densification,0.09577798843383789
23,fl_static_no_densification,0.16511866450309753
23,fl_static_no_densification,0.006392692215740681
23,fl_static_no_densification,0.07156591862440109
23,fl_static_no_densification,0.0741901621222496
23,fl_static_no_densification,0.017052216455340385
23,fl_static_no_densification,0.10260814428329468
23,fl_static_no_densification,0.14751029014587402
23,fl_static_no_densification,0.16507020592689514
23,fl_static_no_densification,0.03483683243393898
23,fl_static_no_densification,2.112759828567505
23,fl_static_no_densification,2.0777766704559326
23,fl_static_no_densification,2.043869972229004
23,fl_static_no_densification,0.13755697011947632
23,fl_static_no_densification,0.2538151443004608
23,fl_static_no_densification,0.03183162212371826
23,fl_static_no_densification,0.07814151048660278
23,fl_static_no_densification,0.1038578525185585
23,fl_static_no_densification,0.0738099217414856
23,fl_static_no_densification,0.15869127213954926
23,fl_static_no_densification,0.20264437794685364
23,fl_static_no_densification,0.0941118374466896
23,fl_static_no_densification,0.14327013492584229
23,fl_static_no_densification,0.12562105059623718
23,fl_static_no_densification,0.060478996485471725
23,fl_static_no_densification,0.05820445716381073
23,fl_static_no_densification,0.07575392723083496
23,fl_static_no_densification,0.05845905840396881
23,fl_static_no_densification,0.07780291140079498
23,fl_static_no_densification,0.009453865699470043
23,fl_static_no_densification,0.02254348061978817
23,fl_static_no_densification,0.10526478290557861
23,fl_static_no_densification,0.13747897744178772
23,fl_static_no_densification,0.025952471420168877
23,fl_static_no_densification,0.056843120604753494
23,fl_static_no_densification,0.04831105098128319
23,fl_static_no_densification,0.08466391265392303
23,fl_static_no_densification,0.05237136036157608
23,fl_static_no_densification,0.06462731957435608
23,fl_static_no_densification,0.10559116303920746
23,fl_static_no_densification,0.023869751021265984
23,fl_static_no_densification,0.14079272747039795
23,fl_static_no_densification,0.041487839072942734
23,fl_static_no_densification,0.06357094645500183
23,fl_static_no_densification,0.11585887521505356
23,fl_static_no_densification,0.07384859770536423
23,fl_static_no_densification,0.2591717839241028
23,fl_static_no_densification,0.09821358323097229
23,fl_static_no_densification,0.09971094131469727
23,fl_static_no_densification,0.15592464804649353
23,fl_static_no_densification,1.6135444641113281
23,fl_static_no_densification,1.6894142627716064
23,fl_static_no_densification,0.10926401615142822
23,fl_static_no_densification,0.19987551867961884
23,fl_static_no_densification,0.028537936508655548
23,fl_static_no_densification,0.10518736392259598
23,fl_static_no_densification,0.07527459412813187
23,fl_static_no_densification,0.0407051257789135
23,fl_static_no_densification,0.061720624566078186
23,fl_static_no_densification,0.06039535254240036
23,fl_static_no_densification,0.17574705183506012
23,fl_static_no_densification,0.04454299807548523
23,fl_static_no_densification,0.16580088436603546
23,fl_static_no_densification,0.030260004103183746
23,fl_static_no_densification,0.07398580759763718
23,fl_static_no_densification,0.06277061998844147
23,fl_static_no_densification,0.14974345266819
23,fl_static_no_densification,0.10371393710374832
23,fl_static_no_densification,0.010022803209722042
23,fl_static_no_densification,0.06646311283111572
23,fl_static_no_densification,0.06747354567050934
23,fl_static_no_densification,0.08561217784881592
23,fl_static_no_densification,0.05211123824119568
23,fl_static_no_densification,0.09010220319032669
23,fl_static_no_densification,0.11766175925731659
23,fl_static_no_densification,0.04836229979991913
23,fl_static_no_densification,0.13548287749290466
23,fl_static_no_densification,0.17359015345573425
23,fl_static_no_densification,0.2466263473033905
23,fl_static_no_densification,0.06554591655731201
23,fl_static_no_densification,0.09149952977895737
23,fl_static_no_densification,0.06311662495136261
23,fl_static_no_densification,0.053968433290719986
23,fl_static_no_densification,0.09250030666589737
23,fl_static_no_densification,0.06166880205273628
23,fl_static_no_densification,0.06751853972673416
23,fl_static_no_densification,0.08662129193544388
23,fl_static_no_densification,0.03696279600262642
23,fl_static_no_densification,0.04467020556330681
23,fl_static_no_densification,0.03320392593741417
23,fl_static_no_densification,0.06555686891078949
23,fl_static_no_densification,0.13847944140434265
23,fl_static_no_densification,0.15276066958904266
23,fl_static_no_densification,0.05554423853754997
23,fl_static_no_densification,0.04772685840725899
23,fl_static_no_densification,0.09402868896722794
23,fl_static_no_densification,0.09817448258399963
23,fl_static_no_densification,0.017846597358584404
23,fl_static_no_densification,0.08179391920566559
23,fl_static_no_densification,0.0718500167131424
23,fl_static_no_densification,0.12739108502864838
23,fl_static_no_densification,0.11382592469453812
23,fl_static_no_densification,0.12301170825958252
23,fl_static_no_densification,0.11005737632513046
23,fl_static_no_densification,0.16950906813144684
23,fl_static_no_densification,0.033229950815439224
23,fl_static_no_densification,0.13675914704799652
23,fl_static_no_densification,0.06353484839200974
23,fl_static_no_densification,0.035334520041942596
23,fl_static_no_densification,0.02115771733224392
23,fl_static_no_densification,0.11340544372797012
23,fl_static_no_densification,0.019467802718281746
23,fl_static_no_densification,0.026739340275526047
23,fl_static_no_densification,0.07822734117507935
23,fl_static_no_densification,0.08070299029350281
23,fl_static_no_densification,0.07444920390844345
23,fl_static_no_densification,0.07337296009063721
23,fl_static_no_densification,0.036985721439123154
23,fl_static_no_densification,0.08979342132806778
23,fl_static_no_densification,0.05713308975100517
23,fl_static_no_densification,0.020171843469142914
23,fl_static_no_densification,0.09268853813409805
23,fl_static_no_densification,0.05329733341932297
23,fl_static_no_densification,0.025371422991156578
23,fl_static_no_densification,0.11950960010290146
23,fl_static_no_densification,0.04748649522662163
23,fl_static_no_densification,0.0691474974155426
23,fl_static_no_densification,0.176285058259964
23,fl_static_no_densification,0.015371912159025669
23,fl_static_no_densification,0.054529737681150436
23,fl_static_no_densification,0.024253278970718384
23,fl_static_no_densification,0.07451778650283813
23,fl_static_no_densification,0.03949277848005295
23,fl_static_no_densification,0.08081144094467163
23,fl_static_no_densification,0.1804799735546112
23,fl_static_no_densification,0.0640837773680687
23,fl_static_no_densification,0.0920296385884285
23,fl_static_no_densification,0.0685516968369484
23,fl_static_no_densification,0.08828659355640411
23,fl_static_no_densification,0.10454390197992325
23,fl_static_no_densification,0.06115031614899635
23,fl_static_no_densification,0.03907560184597969
23,fl_static_no_densification,0.03359542042016983
23,fl_static_no_densification,0.06572173535823822
23,fl_static_no_densification,0.07555283606052399
23,fl_static_no_densification,0.20920716226100922
23,fl_static_no_densification,0.06039736419916153
23,fl_static_no_densification,0.06813076138496399
23,fl_static_no_densification,0.014964369125664234
23,fl_static_no_densification,0.12703292071819305
23,fl_static_no_densification,0.3882463574409485
23,fl_static_no_densification,0.10168784856796265
23,fl_static_no_densification,0.06127363443374634
23,fl_static_no_densification,0.1877736747264862
23,fl_static_no_densification,0.15141651034355164
23,fl_static_no_densification,0.07874573767185211
23,fl_static_no_densification,0.07656203955411911
23,fl_static_no_densification,0.06637676805257797
23,fl_static_no_densification,0.08237504214048386
23,fl_static_no_densification,0.11784347891807556
23,fl_static_no_densification,0.07192249596118927
23,fl_static_no_densification,0.035343196243047714
23,fl_static_no_densification,0.08556568622589111
23,fl_static_no_densification,0.14093177020549774
23,fl_static_no_densification,0.1595054566860199
23,fl_static_no_densification,0.25065878033638
23,fl_static_no_densification,0.017023827880620956
23,fl_static_no_densification,0.08518368005752563
23,fl_static_no_densification,3.270892858505249
23,fl_static_no_densification,3.365182638168335
23,fl_static_no_densification,3.460510492324829
23,fl_static_no_densification,3.514915943145752
23,fl_static_no_densification,0.04892732948064804
23,fl_static_no_densification,0.052756164222955704
23,fl_static_no_densification,0.014489893801510334
23,fl_static_no_densification,0.19482409954071045
23,fl_static_no_densification,0.12234389781951904
23,fl_static_no_densification,0.08480911701917648
23,fl_static_no_densification,0.0905335545539856
23,fl_static_no_densification,0.18390680849552155
23,fl_static_no_densification,0.07242151349782944
23,fl_static_no_densification,0.0581086128950119
23,fl_static_no_densification,0.060451801866292953
23,fl_static_no_densification,0.13319717347621918
23,fl_static_no_densification,0.1262931376695633
23,fl_static_no_densification,0.0795958936214447
23,fl_static_no_densification,0.022179504856467247
23,fl_static_no_densification,0.11715289950370789
23,fl_static_no_densification,0.1760704666376114
23,fl_static_no_densification,0.14721007645130157
23,fl_static_no_densification,0.12516218423843384
23,fl_static_no_densification,0.11309342831373215
23,fl_static_no_densification,0.08397013694047928
23,fl_static_no_densification,0.09880774468183517
23,fl_static_no_densification,0.11658833175897598
23,fl_static_no_densification,0.13298605382442474
23,fl_static_no_densification,0.05137934908270836
23,fl_static_no_densification,0.11908118426799774
23,fl_static_no_densification,0.12719638645648956
23,fl_static_no_densification,0.061365749686956406
23,fl_static_no_densification,0.2132766842842102
23,fl_static_no_densification,0.12585331499576569
23,fl_static_no_densification,0.06377364695072174
23,fl_static_no_densification,0.023906808346509933
23,fl_static_no_densification,0.08985035121440887
23,fl_static_no_densification,0.1258925497531891
23,fl_static_no_densification,0.007475529797375202
23,fl_static_no_densification,0.00710222776979208
23,fl_static_no_densification,0.11685642600059509
23,fl_static_no_densification,0.047541968524456024
23,fl_static_no_densification,0.07715640217065811
23,fl_static_no_densification,0.14513584971427917
23,fl_static_no_densification,0.10402987897396088
23,fl_static_no_densification,0.060038380324840546
23,fl_static_no_densification,0.057574667036533356
23,fl_static_no_densification,0.1262497752904892
23,fl_static_no_densification,0.14309406280517578
23,fl_static_no_densification,0.0763387605547905
23,fl_static_no_densification,0.045733433216810226
23,fl_static_no_densification,0.15928247570991516
23,fl_static_no_densification,0.03111245483160019
23,fl_static_no_densification,0.10484188795089722
23,fl_static_no_densification,0.06642881780862808
23,fl_static_no_densification,0.04324876889586449
23,fl_static_no_densification,0.055129408836364746
23,fl_static_no_densification,0.12322790920734406
23,fl_static_no_densification,0.0856691226363182
23,fl_static_no_densification,0.01433226466178894
23,fl_static_no_densification,0.1489795744419098
23,fl_static_no_densification,0.028617262840270996
23,fl_static_no_densification,0.0665154829621315
23,fl_static_no_densification,0.27654948830604553
23,fl_static_no_densification,0.11086425930261612
23,fl_static_no_densification,0.15880824625492096
23,fl_static_no_densification,0.008402404375374317
23,fl_static_no_densification,0.2042464315891266
23,fl_static_no_densification,0.01999380812048912
23,fl_static_no_densification,0.06025521457195282
23,fl_static_no_densification,0.1265857219696045
23,fl_static_no_densification,0.051445700228214264
23,fl_static_no_densification,0.055617839097976685
23,fl_static_no_densification,0.06658632308244705
23,fl_static_no_densification,0.02700166590511799
23,fl_static_no_densification,0.10998538881540298
23,fl_static_no_densification,0.04534776881337166
23,fl_static_no_densification,0.21227842569351196
23,fl_static_no_densification,0.09832600504159927
23,fl_static_no_densification,0.0782533660531044
23,fl_static_no_densification,0.015217790380120277
23,fl_static_no_densification,0.034806400537490845
23,fl_static_no_densification,0.044811420142650604
23,fl_static_no_densification,0.06472845375537872
23,fl_static_no_densification,0.038605332374572754
23,fl_static_no_densification,0.09370727837085724
23,fl_static_no_densification,0.07183870673179626
23,fl_static_no_densification,0.0521901436150074
23,fl_static_no_densification,0.0435100793838501
23,fl_static_no_densification,0.07303150743246078
23,fl_static_no_densification,0.09962587803602219
23,fl_static_no_densification,0.024403689429163933
23,fl_static_no_densification,0.1698066145181656
23,fl_static_no_densification,0.04539415240287781
23,fl_static_no_densification,0.014086305163800716
23,fl_static_no_densification,0.0867786779999733
23,fl_static_no_densification,0.05545850470662117
23,fl_static_no_densification,0.14556029438972473
23,fl_static_no_densification,0.06659004837274551
23,fl_static_no_densification,0.04937240108847618
23,fl_static_no_densification,0.11357723921537399
23,fl_static_no_densification,0.19397702813148499
23,fl_static_no_densification,0.05030141398310661
23,fl_static_no_densification,0.049305714666843414
23,fl_static_no_densification,0.001618406269699335
23,fl_static_no_densification,0.15290863811969757
23,fl_static_no_densification,2.598872423171997
23,fl_static_no_densification,2.6185708045959473
23,fl_static_no_densification,0.1064608171582222
23,fl_static_no_densification,0.025772536173462868
23,fl_static_no_densification,0.07315728813409805
23,fl_static_no_densification,0.07212530821561813
23,fl_static_no_densification,0.02304682321846485
23,fl_static_no_densification,0.10562223941087723
23,fl_static_no_densification,0.14743106067180634
23,fl_static_no_densification,0.07291336357593536
23,fl_static_no_densification,0.07266931980848312
23,fl_static_no_densification,0.01701066456735134
23,fl_static_no_densification,0.09239256381988525
23,fl_static_no_densification,0.08787544071674347
23,fl_static_no_densification,0.018978824838995934
23,fl_static_no_densification,0.029032964259386063
23,fl_static_no_densification,0.12590524554252625
23,fl_static_no_densification,0.056803226470947266
23,fl_static_no_densification,0.039839405566453934
23,fl_static_no_densification,0.08924787491559982
23,fl_static_no_densification,0.042873483151197433
23,fl_static_no_densification,0.12298330664634705
23,fl_static_no_densification,0.14317893981933594
23,fl_static_no_densification,0.1932639628648758
23,fl_static_no_densification,0.0217279139906168
23,fl_static_no_densification,0.11375724524259567
23,fl_static_no_densification,0.09381134808063507
23,fl_static_no_densification,0.12104103714227676
23,fl_static_no_densification,0.0773303285241127
23,fl_static_no_densification,0.3037707507610321
23,fl_static_no_densification,0.017965054139494896
23,fl_static_no_densification,0.03365872800350189
23,fl_static_no_densification,0.13131849467754364
23,fl_static_no_densification,0.03496934846043587
23,fl_static_no_densification,0.11193671822547913
23,fl_static_no_densification,0.10594677925109863
23,fl_static_no_densification,0.024104993790388107
23,fl_static_no_densification,0.008519619703292847
23,fl_static_no_densification,0.06151144579052925
23,fl_static_no_densification,0.0715932846069336
23,single_pd_lstm_central,0.7266059517860413
23,single_pd_lstm_central,0.7565314769744873
23,single_pd_lstm_central,0.6523386240005493
23,single_pd_lstm_central,0.7001397013664246
23,single_pd_lstm_central,0.6491906642913818
23,single_pd_lstm_central,0.6545556783676147
23,single_pd_lstm_central,0.6702370047569275
23,single_pd_lstm_central,0.6164913177490234
23,single_pd_lstm_central,0.6025840044021606
23,single_pd_lstm_central,0.5958201289176941
23,single_pd_lstm_central,0.49672433733940125
23,single_pd_lstm_central,0.6136099696159363
23,single_pd_lstm_central,0.517845094203949
23,single_pd_lstm_central,0.4903973639011383
23,single_pd_lstm_central,0.5049176812171936
23,single_pd_lstm_central,0.5382378101348877
23,single_pd_lstm_central,2.2421934604644775
23,single_pd_lstm_central,0.5474554896354675
23,single_pd_lstm_central,0.46910297870635986
23,single_pd_lstm_central,0.507323682308197
23,single_pd_lstm_central,0.5393504500389099
23,single_pd_lstm_central,0.5333874225616455
23,single_pd_lstm_central,0.5369957685470581
23,single_pd_lstm_central,0.5116627812385559
23,single_pd_lstm_central,0.5143817067146301
23,single_pd_lstm_central,0.5090078115463257
23,single_pd_lstm_central,1.5034434795379639
23,single_pd_lstm_central,0.6552585363388062
23,single_pd_lstm_central,0.5885752439498901
23,single_pd_lstm_central,0.5602538585662842
23,single_pd_lstm_central,0.5121350288391113
23,single_pd_lstm_central,0.8698633909225464
23,single_pd_lstm_central,0.5577326416969299
23,single_pd_lstm_central,0.8043034672737122
23,single_pd_lstm_central,1.0074845552444458
23,single_pd_lstm_central,0.7091960310935974
23,single_pd_lstm_central,0.6561182737350464
23,single_pd_lstm_central,0.702699601650238
23,single_pd_lstm_central,0.7058305144309998
23,single_pd_lstm_central,0.9145739078521729
23,single_pd_lstm_central,0.7261620759963989
23,single_pd_lstm_central,0.8587923645973206
23,single_pd_lstm_central,0.9130613803863525
23,single_pd_lstm_central,0.8041837811470032
23,single_pd_lstm_central,1.1764286756515503
23,single_pd_lstm_central,0.932727038860321
23,single_pd_lstm_central,1.0234678983688354
23,single_pd_lstm_central,0.9634476900100708
23,single_pd_lstm_central,1.0995619297027588
23,single_pd_lstm_central,0.9737627506256104
23,single_pd_lstm_central,1.1840431690216064
23,single_pd_lstm_central,1.1948864459991455
23,single_pd_lstm_central,1.564344048500061
23,single_pd_lstm_central,1.1804931163787842
23,single_pd_lstm_central,0.3273969888687134
23,single_pd_lstm_central,0.33489832282066345
23,single_pd_lstm_central,1.2271792888641357
23,single_pd_lstm_central,1.1191329956054688
23,single_pd_lstm_central,1.2385269403457642
23,single_pd_lstm_central,0.9234732389450073
23,single_pd_lstm_central,1.0395883321762085
23,single_pd_lstm_central,1.0399608612060547
23,single_pd_lstm_central,1.532936930656433
23,single_pd_lstm_central,0.9399573802947998
23,single_pd_lstm_central,1.3975532054901123
23,single_pd_lstm_central,0.8733680844306946
23,single_pd_lstm_central,0.923097550868988
23,single_pd_lstm_central,0.8241769671440125
23,single_pd_lstm_central,0.7830771207809448
23,single_pd_lstm_central,1.103102684020996
23,single_pd_lstm_central,1.1662704944610596
23,single_pd_lstm_central,0.971142053604126
23,single_pd_lstm_central,0.7148909568786621
23,single_pd_lstm_central,0.8609243035316467
23,single_pd_lstm_central,0.7962348461151123
23,single_pd_lstm_central,1.0239269733428955
23,single_pd_lstm_central,0.6966137886047363
23,single_pd_lstm_central,0.5025442242622375
23,single_pd_lstm_central,0.5916507244110107
23,single_pd_lstm_central,0.5966287851333618
23,single_pd_lstm_central,1.2789427042007446
23,single_pd_lstm_central,0.5242226719856262
23,single_pd_lstm_central,0.2817938029766083
23,single_pd_lstm_central,0.3855527341365814
23,single_pd_lstm_central,0.3312491178512573
23,single_pd_lstm_central,0.28286993503570557
23,single_pd_lstm_central,0.2528637945652008
23,single_pd_lstm_central,0.2038484513759613
23,single_pd_lstm_central,0.21191708743572235
23,single_pd_lstm_central,0.4046764075756073
23,single_pd_lstm_central,0.43979355692863464
23,single_pd_lstm_central,0.2684055268764496
23,single_pd_lstm_central,0.03440079838037491
23,single_pd_lstm_central,0.3557685613632202
23,single_pd_lstm_central,0.127998948097229
23,single_pd_lstm_central,0.14197039604187012
23,single_pd_lstm_central,0.1701899766921997
23,single_pd_lstm_central,0.25273755192756653
23,single_pd_lstm_central,0.2010781466960907
23,single_pd_lstm_central,0.23233194649219513
23,single_pd_lstm_central,0.3262188136577606
23,single_pd_lstm_central,0.3493453562259674
23,single_pd_lstm_central,0.3715682029724121
23,single_pd_lstm_central,0.47037890553474426
23,single_pd_lstm_central,1.236634373664856
23,single_pd_lstm_central,0.5528903603553772
23,single_pd_lstm_central,0.533812940120697
23,single_pd_lstm_central,1.4450829029083252
23,single_pd_lstm_central,0.20780500769615173
23,single_pd_lstm_central,0.7187836170196533
23,single_pd_lstm_central,0.7241650223731995
23,single_pd_lstm_central,0.8315252661705017
23,single_pd_lstm_central,0.8929794430732727
23,single_pd_lstm_central,0.9842042326927185
23,single_pd_lstm_central,1.0419411659240723
23,single_pd_lstm_central,1.011783480644226
23,single_pd_lstm_central,1.2536190748214722
23,single_pd_lstm_central,1.245710849761963
23,single_pd_lstm_central,1.4351465702056885
23,single_pd_lstm_central,1.4866664409637451
23,single_pd_lstm_central,1.2679108381271362
23,single_pd_lstm_central,1.2810922861099243
23,single_pd_lstm_central,1.4792429208755493
23,single_pd_lstm_central,1.1512690782546997
23,single_pd_lstm_central,1.0395374298095703
23,single_pd_lstm_central,0.90606290102005
23,single_pd_lstm_central,1.018169641494751
23,single_pd_lstm_central,2.038177967071533
23,single_pd_lstm_central,0.4609876871109009
23,single_pd_lstm_central,0.4871044158935547
23,single_pd_lstm_central,0.4664475619792938
23,single_pd_lstm_central,1.7963364124298096
23,single_pd_lstm_central,0.3311622440814972
23,single_pd_lstm_central,0.5403618812561035
23,single_pd_lstm_central,0.5943412184715271
23,single_pd_lstm_central,0.4956670105457306
23,single_pd_lstm_central,0.5488100647926331
23,single_pd_lstm_central,0.4417593479156494
23,single_pd_lstm_central,0.46667081117630005
23,single_pd_lstm_central,0.3940275311470032
23,single_pd_lstm_central,0.4460040032863617
23,single_pd_lstm_central,0.4055185914039612
23,single_pd_lstm_central,0.3735874593257904
23,single_pd_lstm_central,0.3737698495388031
23,single_pd_lstm_central,0.41315287351608276
23,single_pd_lstm_central,0.4191938042640686
23,single_pd_lstm_central,0.6434429287910461
23,single_pd_lstm_central,0.4766799211502075
23,single_pd_lstm_central,1.0188066959381104
23,single_pd_lstm_central,0.44666537642478943
23,single_pd_lstm_central,0.4421028196811676
23,single_pd_lstm_central,0.4501529633998871
23,single_pd_lstm_central,0.8638560771942139
23,single_pd_lstm_central,0.43085747957229614
23,single_pd_lstm_central,0.30185917019844055
23,single_pd_lstm_central,0.43475690484046936
23,single_pd_lstm_central,0.44004714488983154
23,single_pd_lstm_central,0.46387457847595215
23,single_pd_lstm_central,0.46892574429512024
23,single_pd_lstm_central,0.5155119299888611
23,single_pd_lstm_central,0.48424091935157776
23,single_pd_lstm_central,0.5456854104995728
23,single_pd_lstm_central,0.48711636662483215
23,single_pd_lstm_central,1.1399933099746704
23,single_pd_lstm_central,0.5029793977737427
23,single_pd_lstm_central,0.48371583223342896
23,single_pd_lstm_central,0.46495911478996277
23,single_pd_lstm_central,0.32543063163757324
23,single_pd_lstm_central,0.5599554777145386
23,single_pd_lstm_central,0.6848532557487488
23,single_pd_lstm_central,1.2744395732879639
23,single_pd_lstm_central,0.523382842540741
23,single_pd_lstm_central,0.42154791951179504
23,single_pd_lstm_central,0.36131563782691956
23,single_pd_lstm_central,0.485011488199234
23,single_pd_lstm_central,0.5029404163360596
23,single_pd_lstm_central,0.5666016936302185
23,single_pd_lstm_central,0.40705639123916626
23,single_pd_lstm_central,0.5717414021492004
23,single_pd_lstm_central,0.7141688466072083
23,single_pd_lstm_central,0.6460942625999451
23,single_pd_lstm_central,0.647691547870636
23,single_pd_lstm_central,0.4074784815311432
23,single_pd_lstm_central,0.6603318452835083
23,single_pd_lstm_central,0.16834691166877747
23,single_pd_lstm_central,0.08013476431369781
23,single_pd_lstm_central,0.1459885537624359
23,single_pd_lstm_central,0.7348863482475281
23,single_pd_lstm_central,1.9485396146774292
23,single_pd_lstm_central,0.8452907204627991
23,single_pd_lstm_central,0.9823458790779114
23,single_pd_lstm_central,1.1191152334213257
23,single_pd_lstm_central,1.0323073863983154
23,single_pd_lstm_central,1.1336678266525269
23,single_pd_lstm_central,1.2778393030166626
23,single_pd_lstm_central,1.317110300064087
23,single_pd_lstm_central,1.471129298210144
23,single_pd_lstm_central,1.21608304977417
23,single_pd_lstm_central,1.4076542854309082
23,single_pd_lstm_central,2.472801685333252
23,single_pd_lstm_central,1.3310441970825195
23,single_pd_lstm_central,1.2311233282089233
23,single_pd_lstm_central,1.2603859901428223
23,single_pd_lstm_central,2.2172789573669434
23,single_pd_lstm_central,0.9916715621948242
23,single_pd_lstm_central,1.1462719440460205
23,single_pd_lstm_central,1.0798693895339966
23,single_pd_lstm_central,0.1466386616230011
23,single_pd_lstm_central,0.29725733399391174
23,single_pd_lstm_central,0.4219110906124115
23,single_pd_lstm_central,0.6260561943054199
23,single_pd_lstm_central,1.1612536907196045
23,single_pd_lstm_central,0.978069543838501
23,single_pd_lstm_central,0.9777491092681885
23,single_pd_lstm_central,2.296771287918091
23,single_pd_lstm_central,1.160184621810913
23,single_pd_lstm_central,1.2676960229873657
23,single_pd_lstm_central,1.2062398195266724
23,single_pd_lstm_central,1.2624683380126953
23,single_pd_lstm_central,1.171663761138916
23,single_pd_lstm_central,1.3349756002426147
23,single_pd_lstm_central,1.2646737098693848
23,single_pd_lstm_central,1.483524203300476
23,single_pd_lstm_central,1.2216256856918335
23,single_pd_lstm_central,1.406518578529358
23,single_pd_lstm_central,1.456663727760315
23,single_pd_lstm_central,1.398250699043274
23,single_pd_lstm_central,1.3230241537094116
23,single_pd_lstm_central,1.348009467124939
23,single_pd_lstm_central,1.2917122840881348
23,single_pd_lstm_central,1.2855613231658936
23,single_pd_lstm_central,1.2142672538757324
23,single_pd_lstm_central,1.3838824033737183
23,single_pd_lstm_central,1.0953618288040161
23,single_pd_lstm_central,1.064605474472046
23,single_pd_lstm_central,1.0930416584014893
23,single_pd_lstm_central,0.9355323314666748
23,single_pd_lstm_central,1.033029317855835
23,single_pd_lstm_central,0.9748852849006653
23,single_pd_lstm_central,0.7986514568328857
23,single_pd_lstm_central,0.8865227103233337
23,single_pd_lstm_central,0.9301741719245911
23,single_pd_lstm_central,0.7269258499145508
23,single_pd_lstm_central,0.8851251006126404
23,single_pd_lstm_central,0.8762832283973694
23,single_pd_lstm_central,0.8321506381034851
23,single_pd_lstm_central,0.8453576564788818
23,single_pd_lstm_central,0.8366657495498657
23,single_pd_lstm_central,0.8311994671821594
23,single_pd_lstm_central,0.8355505466461182
23,single_pd_lstm_central,0.7744010090827942
23,single_pd_lstm_central,0.6993131041526794
23,single_pd_lstm_central,0.7244675159454346
23,single_pd_lstm_central,0.5994724035263062
23,single_pd_lstm_central,0.6801263093948364
23,single_pd_lstm_central,0.7783265709877014
23,single_pd_lstm_central,0.7356657385826111
23,single_pd_lstm_central,0.7191774249076843
23,single_pd_lstm_central,0.7152584195137024
23,single_pd_lstm_central,0.7247084975242615
23,single_pd_lstm_central,0.7000182867050171
23,single_pd_lstm_central,0.6059110164642334
23,single_pd_lstm_central,0.6391525268554688
23,single_pd_lstm_central,1.7125492095947266
23,single_pd_lstm_central,0.4969400465488434
23,single_pd_lstm_central,0.6791178584098816
23,single_pd_lstm_central,1.7147473096847534
23,single_pd_lstm_central,1.688381314277649
23,single_pd_lstm_central,0.613253116607666
23,single_pd_lstm_central,0.5212651491165161
23,single_pd_lstm_central,0.49422407150268555
23,single_pd_lstm_central,0.6531487107276917
23,single_pd_lstm_central,0.33872151374816895
23,single_pd_lstm_central,0.5828022360801697
23,single_pd_lstm_central,0.6609283685684204
23,single_pd_lstm_central,0.6363828778266907
23,single_pd_lstm_central,0.3586365878582001
23,single_pd_lstm_central,0.15045905113220215
23,single_pd_lstm_central,0.16964957118034363
23,single_pd_lstm_central,0.19464990496635437
23,single_pd_lstm_central,0.15068663656711578
23,single_pd_lstm_central,0.2110382318496704
23,single_pd_lstm_central,0.32881516218185425
23,single_pd_lstm_central,0.432218998670578
23,single_pd_lstm_central,0.7918042540550232
23,single_pd_lstm_central,0.586577296257019
23,single_pd_lstm_central,0.9077767729759216
23,single_pd_lstm_central,0.6170163750648499
23,single_pd_lstm_central,1.157326102256775
23,single_pd_lstm_central,0.7455289959907532
23,single_pd_lstm_central,0.8547785878181458
23,single_pd_lstm_central,0.8331275582313538
23,single_pd_lstm_central,1.0207562446594238
23,single_pd_lstm_central,1.1461490392684937
23,single_pd_lstm_central,1.100115418434143
23,single_pd_lstm_central,1.3988431692123413
23,single_pd_lstm_central,1.3020384311676025
23,single_pd_lstm_central,1.4663033485412598
23,single_pd_lstm_central,1.0952445268630981
23,single_pd_lstm_central,0.8974425196647644
23,single_pd_lstm_central,1.3952877521514893
23,single_pd_lstm_central,0.9115375280380249
23,single_pd_lstm_central,0.8457598090171814
